datetime,pm25_current,temperature,humidity,precipitation,pm25_next
2024-09-25 17:00:00,17.6,29.9,83.9,0.09,18.1
2024-09-25 18:00:00,18.1,28.53,86.98,0.09,18.4
2024-09-25 20:00:00,18.4,27.5,88.09,0.06,18.3
2024-09-25 21:00:00,18.3,27.23,89.5,0.09,20.1
2024-09-25 22:00:00,20.1,27.1,91.64,0.12,19.9
2024-09-25 23:00:00,19.9,26.99,93.97,0.09,22.3
2024-09-26 00:00:00,22.3,26.83,95.57,0.07,19.8
2024-09-26 01:00:00,19.8,26.64,96.2,0.06,19.4
2024-09-26 02:00:00,19.4,26.43,96.38,0.05,18.1
2024-09-26 03:00:00,18.1,26.12,96.79,0.04,16.4
2024-09-26 04:00:00,16.4,25.85,97.02,0.04,16.0
2024-09-26 05:00:00,16.0,25.59,97.26,0.05,17.0
2024-09-26 06:00:00,17.0,25.89,95.86,0.05,13.3
2024-09-26 09:00:00,13.3,28.37,82.42,0.74,11.5
2024-09-26 10:00:00,11.5,29.22,78.12,0.98,12.2
2024-09-26 12:00:00,12.2,30.5,72.02,1.34,12.1
2024-09-26 13:00:00,12.1,30.8,70.52,1.93,17.3
2024-09-26 17:00:00,17.3,28.44,85.61,0.88,17.2
2024-09-26 18:00:00,17.2,27.35,88.72,0.82,15.2
2024-09-26 20:00:00,15.2,26.68,89.46,0.58,14.2
2024-09-26 21:00:00,14.2,26.23,90.92,0.51,13.9
2024-09-26 22:00:00,13.9,25.76,92.44,0.56,15.6
2024-09-26 23:00:00,15.6,25.35,93.59,0.5,11.7
2024-09-27 00:00:00,11.7,25.04,94.3,0.64,12.2
2024-09-27 02:00:00,12.2,24.68,94.94,0.72,11.8
2024-09-27 03:00:00,11.8,24.5,95.16,0.4,10.6
2024-09-27 04:00:00,10.6,24.31,95.3,0.1,9.72
2024-09-27 05:00:00,9.72,24.07,95.22,0.0,10.1
2024-09-27 06:00:00,10.1,24.94,92.33,0.0,10.4
2024-09-27 07:00:00,10.4,26.35,86.0,0.0,10.7
2024-09-27 08:00:00,10.7,28.4,74.41,0.0,10.1
2024-09-27 11:00:00,10.1,30.41,69.31,0.32,10.7
2024-09-27 12:00:00,10.7,30.82,68.6,0.5,14.3
2024-09-27 13:00:00,14.3,30.86,69.17,0.5,13.6
2024-09-27 14:00:00,13.6,30.69,70.34,0.37,8.56
2024-09-27 15:00:00,8.56,30.28,72.54,0.27,7.63
2024-09-27 16:00:00,7.63,29.38,77.59,0.22,8.92
2024-09-27 17:00:00,8.92,27.78,87.81,0.04,9.18
2024-09-27 18:00:00,9.18,26.54,92.85,0.01,7.99
2024-09-27 19:00:00,7.99,26.13,94.1,0.0,7.26
2024-09-27 20:00:00,7.26,25.78,95.07,0.0,6.94
2024-09-27 21:00:00,6.94,25.41,96.15,0.0,7.81
2024-09-27 22:00:00,7.81,25.07,97.11,0.12,9.74
2024-09-27 23:00:00,9.74,24.8,97.66,0.73,11.2
2024-09-28 01:00:00,11.2,24.16,98.58,1.26,14.0
2024-09-28 02:00:00,14.0,23.84,98.75,1.07,14.9
2024-09-28 03:00:00,14.9,23.59,98.48,0.82,15.0
2024-09-28 04:00:00,15.0,23.33,98.33,0.48,15.2
2024-09-28 05:00:00,15.2,23.1,98.05,0.29,14.1
2024-09-28 06:00:00,14.1,23.69,95.31,0.22,15.7
2024-09-28 07:00:00,15.7,24.91,89.7,0.14,15.1
2024-09-28 08:00:00,15.1,26.56,82.91,0.0,14.1
2024-09-28 09:00:00,14.1,28.16,77.3,0.0,17.8
2024-09-28 10:00:00,17.8,29.32,73.56,0.0,15.1
2024-09-28 12:00:00,15.1,30.53,69.99,0.0,14.2
2024-09-28 13:00:00,14.2,30.55,69.86,0.0,16.9
2024-09-28 15:00:00,16.9,29.78,73.65,0.0,16.7
2024-09-28 16:00:00,16.7,29.14,78.03,0.0,18.0
2024-09-28 19:00:00,18.0,26.13,93.55,0.0,24.3
2024-09-28 22:00:00,24.3,25.2,96.37,0.0,21.7
2024-09-28 23:00:00,21.7,24.89,97.06,0.0,22.1
2024-09-29 02:00:00,22.1,23.93,99.95,0.0,20.0
2024-09-29 04:00:00,20.0,23.65,100.0,0.0,20.7
2024-09-29 05:00:00,20.7,23.53,100.0,0.0,18.2
2024-09-29 06:00:00,18.2,24.69,96.74,0.0,16.1
2024-09-29 07:00:00,16.1,26.58,89.73,0.0,17.1
2024-09-29 08:00:00,17.1,28.51,80.03,0.0,16.9
2024-09-29 09:00:00,16.9,30.01,71.8,0.0,16.3
2024-09-29 10:00:00,16.3,31.09,67.04,0.0,16.5
2024-09-29 11:00:00,16.5,31.71,64.65,0.0,21.7
2024-09-29 12:00:00,21.7,31.99,63.44,0.0,22.7
2024-09-29 13:00:00,22.7,32.02,63.04,0.0,23.9
2024-09-29 15:00:00,23.9,31.6,64.79,0.0,23.1
2024-09-29 16:00:00,23.1,31.11,67.4,0.0,24.9
2024-09-29 18:00:00,24.9,29.4,72.73,0.0,24.1
2024-09-29 19:00:00,24.1,29.03,72.53,0.0,24.2
2024-09-29 20:00:00,24.2,28.32,75.83,0.0,27.8
2024-09-29 21:00:00,27.8,27.53,78.79,0.0,29.3
2024-09-29 22:00:00,29.3,26.91,80.73,0.0,30.1
2024-09-29 23:00:00,30.1,26.44,82.07,0.0,34.5
2024-09-30 00:00:00,34.5,25.87,84.29,0.0,42.7
2024-09-30 02:00:00,42.7,24.67,90.28,0.0,31.5
2024-09-30 03:00:00,31.5,24.21,92.02,0.0,25.2
2024-09-30 04:00:00,25.2,23.87,92.9,0.0,21.8
2024-09-30 05:00:00,21.8,23.65,93.23,0.0,19.4
2024-09-30 08:00:00,19.4,27.47,80.87,0.0,19.6
2024-09-30 09:00:00,19.6,29.32,71.9,0.0,20.2
2024-09-30 10:00:00,20.2,30.49,66.4,0.0,22.4
2024-09-30 12:00:00,22.4,31.73,60.64,0.0,27.4
2024-09-30 14:00:00,27.4,32.05,57.58,0.0,31.9
2024-09-30 17:00:00,31.9,29.43,73.33,0.0,33.4
2024-09-30 18:00:00,33.4,29.19,67.33,0.0,37.5
2024-09-30 19:00:00,37.5,28.38,70.68,0.0,40.9
2024-09-30 20:00:00,40.9,27.09,77.67,0.0,49.5
2024-10-01 00:00:00,49.5,24.52,86.32,0.0,38.2
2024-10-01 02:00:00,38.2,24.09,88.61,0.0,21.8
2024-10-01 04:00:00,21.8,23.67,90.61,0.0,20.1
2024-10-01 07:00:00,20.1,25.45,82.27,0.0,19.4
2024-10-01 08:00:00,19.4,27.0,78.57,0.0,20.8
2024-10-01 13:00:00,20.8,32.76,53.78,0.0,31.7
2024-10-01 18:00:00,31.7,29.49,63.55,0.0,25.9
2024-10-01 21:00:00,25.9,28.56,60.37,0.0,26.3
2024-10-01 22:00:00,26.3,28.03,62.17,0.0,28.4
2024-10-01 23:00:00,28.4,27.36,64.31,0.0,28.7
2024-10-02 00:00:00,28.7,26.57,66.97,0.0,27.4
2024-10-02 01:00:00,27.4,25.78,70.95,0.0,18.7
2024-10-02 02:00:00,18.7,25.06,74.34,0.0,16.9
2024-10-02 06:00:00,16.9,23.17,87.08,0.0,17.0
2024-10-02 07:00:00,17.0,25.24,76.87,0.0,15.3
2024-10-02 08:00:00,15.3,27.11,71.39,0.0,15.8
2024-10-02 09:00:00,15.8,29.65,61.55,0.0,22.9
2024-10-02 15:00:00,22.9,33.63,48.89,0.0,25.4
2024-10-02 18:00:00,25.4,28.52,68.82,0.0,26.0
2024-10-02 19:00:00,26.0,27.57,71.73,0.0,31.6
2024-10-02 20:00:00,31.6,26.42,75.76,0.0,20.4
2024-10-02 21:00:00,20.4,25.54,77.93,0.0,17.9
2024-10-02 22:00:00,17.9,24.91,79.09,0.0,16.0
2024-10-02 23:00:00,16.0,24.4,80.27,0.0,19.7
2024-10-03 00:00:00,19.7,23.87,82.27,0.0,18.7
2024-10-03 01:00:00,18.7,23.36,84.77,0.0,14.8
2024-10-03 05:00:00,14.8,21.63,88.55,0.0,14.9
2024-10-03 06:00:00,14.9,22.0,86.75,0.0,15.0
2024-10-03 07:00:00,15.0,23.72,80.23,0.0,14.8
2024-10-03 08:00:00,14.8,25.96,74.14,0.0,15.4
2024-10-03 10:00:00,15.4,31.16,55.49,0.0,17.0
2024-10-03 11:00:00,17.0,32.91,48.23,0.0,17.1
2024-10-03 12:00:00,17.1,33.97,43.64,0.0,18.5
2024-10-03 14:00:00,18.5,34.55,40.38,0.0,24.3
2024-10-03 18:00:00,24.3,30.95,43.53,0.0,19.4
2024-10-03 19:00:00,19.4,30.51,41.73,0.0,19.7
2024-10-03 20:00:00,19.7,29.15,46.21,0.0,21.2
2024-10-03 21:00:00,21.2,27.43,54.51,0.0,23.8
2024-10-03 22:00:00,23.8,25.87,62.48,0.0,29.1
2024-10-03 23:00:00,29.1,24.5,70.5,0.0,28.3
2024-10-04 00:00:00,28.3,23.51,76.99,0.0,18.9
2024-10-04 02:00:00,18.9,22.25,86.15,0.0,14.8
2024-10-04 03:00:00,14.8,21.73,90.41,0.0,13.8
2024-10-04 05:00:00,13.8,21.13,96.6,0.0,13.5
2024-10-04 06:00:00,13.5,22.13,93.65,0.0,13.0
2024-10-04 09:00:00,13.0,29.55,65.95,0.74,13.5
2024-10-04 11:00:00,13.5,33.08,52.25,0.56,15.0
2024-10-04 12:00:00,15.0,33.93,48.95,1.23,17.2
2024-10-04 14:00:00,17.2,34.56,45.92,0.81,17.4
2024-10-04 15:00:00,17.4,34.51,46.11,0.34,17.5
2024-10-04 16:00:00,17.5,33.49,46.58,0.19,17.6
2024-10-04 17:00:00,17.6,31.8,57.69,0.3,18.9
2024-10-04 18:00:00,18.9,31.4,51.51,0.17,20.3
2024-10-04 19:00:00,20.3,29.5,61.31,0.29,22.1
2024-10-04 20:00:00,22.1,27.45,73.05,0.32,21.0
2024-10-04 21:00:00,21.0,26.09,80.47,0.44,18.4
2024-10-04 22:00:00,18.4,25.53,84.73,0.42,17.4
2024-10-04 23:00:00,17.4,25.18,88.0,0.34,18.1
2024-10-05 00:00:00,18.1,24.75,90.73,0.25,17.3
2024-10-05 01:00:00,17.3,24.35,92.62,0.3,16.5
2024-10-05 02:00:00,16.5,23.84,94.45,0.6,13.8
2024-10-05 04:00:00,13.8,23.13,96.93,0.75,14.4
2024-10-05 05:00:00,14.4,22.89,97.63,0.78,14.3
2024-10-05 06:00:00,14.3,23.4,95.16,0.78,14.2
2024-10-05 07:00:00,14.2,24.91,89.78,0.82,14.3
2024-10-05 08:00:00,14.3,27.2,80.73,0.02,13.3
2024-10-05 09:00:00,13.3,29.75,68.35,0.01,19.4
2024-10-05 18:00:00,19.4,31.23,50.81,0.0,20.7
2024-10-05 19:00:00,20.7,30.2,54.47,0.0,25.5
2024-10-05 20:00:00,25.5,28.91,59.8,0.0,27.2
2024-10-05 21:00:00,27.2,27.44,66.38,0.0,28.0
2024-10-05 22:00:00,28.0,26.01,72.76,0.0,26.3
2024-10-05 23:00:00,26.3,24.94,76.7,0.0,25.5
2024-10-06 00:00:00,25.5,24.18,78.86,0.0,20.0
2024-10-06 01:00:00,20.0,23.52,80.65,0.0,17.6
2024-10-06 02:00:00,17.6,22.92,82.69,0.0,16.5
2024-10-06 03:00:00,16.5,22.36,85.34,0.0,18.5
2024-10-06 04:00:00,18.5,21.86,87.73,0.0,18.0
2024-10-06 05:00:00,18.0,21.5,89.63,0.0,17.8
2024-10-06 06:00:00,17.8,22.06,88.69,0.0,18.6
2024-10-06 07:00:00,18.6,23.89,80.53,0.0,15.9
2024-10-06 08:00:00,15.9,25.99,73.55,0.0,15.1
2024-10-06 10:00:00,15.1,31.24,52.09,0.0,14.6
2024-10-06 11:00:00,14.6,32.73,46.66,0.0,16.8
2024-10-06 12:00:00,16.8,33.59,44.12,0.0,20.0
2024-10-06 13:00:00,20.0,33.78,43.21,0.0,25.2
2024-10-06 20:00:00,25.2,24.34,81.87,0.0,29.4
2024-10-07 00:00:00,29.4,24.55,68.73,0.0,38.6
2024-10-07 01:00:00,38.6,23.48,75.07,0.0,38.5
2024-10-07 02:00:00,38.5,22.74,79.07,0.0,17.4
2024-10-07 05:00:00,17.4,21.22,84.8,0.0,15.7
2024-10-07 06:00:00,15.7,21.65,87.04,0.0,14.7
2024-10-07 07:00:00,14.7,23.73,76.29,0.0,14.5
2024-10-07 08:00:00,14.5,25.5,71.58,0.0,14.2
2024-10-07 09:00:00,14.2,29.19,56.49,0.0,14.8
2024-10-07 10:00:00,14.8,31.55,47.62,0.0,13.8
2024-10-07 11:00:00,13.8,32.5,44.37,0.0,15.2
2024-10-07 12:00:00,15.2,32.97,43.32,0.0,17.4
2024-10-07 13:00:00,17.4,33.2,42.69,0.0,18.7
2024-10-07 14:00:00,18.7,32.95,43.39,0.0,17.7
2024-10-07 15:00:00,17.7,32.71,44.43,0.0,17.5
2024-10-07 16:00:00,17.5,31.77,44.76,0.0,19.5
2024-10-07 17:00:00,19.5,28.98,63.47,0.0,19.5
2024-10-07 18:00:00,19.5,27.12,68.78,0.0,20.7
2024-10-07 19:00:00,20.7,25.88,73.78,0.0,22.8
2024-10-07 20:00:00,22.8,25.12,76.1,0.0,22.1
2024-10-07 21:00:00,22.1,24.63,77.02,0.0,23.5
2024-10-07 22:00:00,23.5,24.13,78.12,0.0,24.0
2024-10-07 23:00:00,24.0,23.48,80.31,0.0,27.0
2024-10-08 00:00:00,27.0,22.76,82.92,0.0,33.7
2024-10-08 01:00:00,33.7,22.11,84.9,0.0,36.5
2024-10-08 02:00:00,36.5,21.69,85.46,0.0,33.7
2024-10-08 03:00:00,33.7,21.46,85.2,0.0,25.4
2024-10-08 04:00:00,25.4,21.32,84.78,0.0,21.1
2024-10-08 05:00:00,21.1,21.23,84.36,0.0,19.4
2024-10-08 06:00:00,19.4,21.77,86.63,0.0,17.5
2024-10-08 07:00:00,17.5,23.83,77.09,0.0,15.4
2024-10-08 08:00:00,15.4,25.63,72.11,0.0,15.1
2024-10-08 09:00:00,15.1,29.3,56.43,0.0,13.7
2024-10-08 10:00:00,13.7,31.46,47.42,0.0,15.9
2024-10-08 11:00:00,15.9,32.41,43.72,0.0,18.0
2024-10-08 12:00:00,18.0,33.02,41.14,0.0,18.7
2024-10-08 13:00:00,18.7,33.3,39.42,0.0,19.3
2024-10-08 14:00:00,19.3,33.2,39.49,0.0,18.5
2024-10-08 15:00:00,18.5,32.94,40.39,0.0,20.4
2024-10-08 16:00:00,20.4,32.03,40.23,0.0,28.9
2024-10-08 20:00:00,28.9,24.67,72.38,0.0,29.9
2024-10-08 21:00:00,29.9,24.3,71.59,0.0,36.9
2024-10-08 22:00:00,36.9,24.09,70.1,0.0,33.3
2024-10-08 23:00:00,33.3,24.05,67.75,0.0,36.9
2024-10-09 00:00:00,36.9,24.08,65.42,0.0,44.8
2024-10-09 02:00:00,44.8,24.09,61.85,0.0,41.1
2024-10-09 03:00:00,41.1,23.8,62.94,0.0,24.9
2024-10-09 04:00:00,24.9,23.55,63.42,0.0,20.3
2024-10-09 05:00:00,20.3,23.45,63.35,0.0,17.9
2024-10-09 08:00:00,17.9,25.97,61.66,0.0,17.6
2024-10-09 09:00:00,17.6,28.43,56.51,0.0,18.2
2024-10-09 10:00:00,18.2,30.98,47.71,0.0,16.5
2024-10-09 11:00:00,16.5,31.73,46.32,0.0,18.0
2024-10-09 12:00:00,18.0,31.97,46.04,0.0,20.0
2024-10-09 13:00:00,20.0,32.2,45.44,0.0,19.0
2024-10-09 14:00:00,19.0,32.27,44.71,0.0,18.4
2024-10-09 15:00:00,18.4,31.82,47.66,0.0,18.9
2024-10-09 16:00:00,18.9,30.91,49.04,0.0,17.9
2024-10-09 17:00:00,17.9,28.64,64.41,0.0,18.9
2024-10-09 18:00:00,18.9,28.0,60.21,0.0,21.6
2024-10-09 19:00:00,21.6,27.68,58.75,0.0,21.7
2024-10-09 20:00:00,21.7,27.29,57.77,0.0,22.5
2024-10-09 21:00:00,22.5,26.14,63.11,0.0,22.8
2024-10-09 22:00:00,22.8,24.9,69.56,0.0,20.7
2024-10-09 23:00:00,20.7,23.74,75.28,0.0,21.1
2024-10-10 00:00:00,21.1,22.9,78.67,0.0,26.6
2024-10-10 01:00:00,26.6,22.27,80.66,0.0,26.8
2024-10-10 02:00:00,26.8,21.9,81.23,0.0,21.2
2024-10-10 03:00:00,21.2,21.62,81.19,0.0,19.0
2024-10-10 04:00:00,19.0,21.36,81.17,0.0,17.9
2024-10-10 05:00:00,17.9,21.08,81.69,0.0,16.0
2024-10-10 06:00:00,16.0,21.49,83.77,0.0,14.7
2024-10-10 09:00:00,14.7,29.41,50.38,0.0,13.8
2024-10-10 11:00:00,13.8,31.93,42.82,0.0,17.7
2024-10-10 14:00:00,17.7,32.88,39.31,0.0,19.7
2024-10-10 16:00:00,19.7,31.19,43.63,0.0,19.8
2024-10-10 17:00:00,19.8,28.66,61.09,0.0,24.2
2024-10-10 18:00:00,24.2,27.97,56.31,0.0,24.6
2024-10-10 20:00:00,24.6,25.98,61.2,0.0,27.6
2024-10-10 21:00:00,27.6,24.55,66.74,0.0,27.9
2024-10-10 22:00:00,27.9,23.22,71.41,0.0,33.1
2024-10-10 23:00:00,33.1,22.1,74.37,0.0,35.2
2024-10-11 00:00:00,35.2,21.19,75.64,0.0,41.9
2024-10-11 01:00:00,41.9,20.48,75.75,0.0,32.2
2024-10-11 02:00:00,32.2,20.04,74.51,0.0,21.8
2024-10-11 03:00:00,21.8,19.89,72.04,0.0,18.3
2024-10-11 04:00:00,18.3,19.65,70.96,0.0,18.0
2024-10-11 05:00:00,18.0,19.08,72.92,0.0,17.2
2024-10-11 06:00:00,17.2,19.05,78.49,0.0,17.2
2024-10-11 07:00:00,17.2,21.89,66.57,0.0,16.9
2024-10-11 08:00:00,16.9,23.81,60.34,0.0,16.7
2024-10-11 09:00:00,16.7,26.78,55.18,0.0,15.5
2024-10-11 10:00:00,15.5,30.33,40.25,0.0,16.4
2024-10-11 11:00:00,16.4,31.67,36.43,0.0,18.4
2024-10-11 12:00:00,18.4,32.18,36.17,0.0,21.1
2024-10-11 13:00:00,21.1,32.45,35.3,0.0,20.4
2024-10-11 14:00:00,20.4,32.33,35.39,0.0,20.4
2024-10-11 15:00:00,20.4,31.91,37.77,0.0,20.4
2024-10-11 16:00:00,20.4,30.07,46.22,0.0,20.9
2024-10-11 17:00:00,20.9,27.78,56.65,0.0,21.8
2024-10-11 18:00:00,21.8,27.66,47.68,0.0,25.1
2024-10-11 19:00:00,25.1,27.67,43.73,0.0,30.2
2024-10-11 20:00:00,30.2,26.43,47.68,0.0,33.2
2024-10-11 21:00:00,33.2,24.72,55.09,0.0,34.7
2024-10-11 22:00:00,34.7,23.05,62.07,0.0,35.1
2024-10-11 23:00:00,35.1,21.7,67.33,0.0,41.0
2024-10-12 00:00:00,41.0,20.77,70.07,0.0,46.1
2024-10-12 01:00:00,46.1,20.1,71.43,0.0,55.4
2024-10-12 02:00:00,55.4,19.66,71.54,0.0,45.5
2024-10-12 03:00:00,45.5,19.36,71.08,0.0,28.6
2024-10-12 04:00:00,28.6,19.13,70.35,0.0,22.2
2024-10-12 05:00:00,22.2,18.91,69.77,0.0,20.6
2024-10-12 06:00:00,20.6,19.17,72.76,0.0,20.0
2024-10-12 07:00:00,20.0,22.08,62.68,0.0,18.4
2024-10-12 08:00:00,18.4,23.73,56.17,0.0,19.1
2024-10-12 09:00:00,19.1,26.49,52.74,0.0,18.6
2024-10-12 10:00:00,18.6,30.36,39.17,0.0,18.5
2024-10-12 11:00:00,18.5,32.03,33.44,0.0,18.2
2024-10-12 12:00:00,18.2,32.71,31.5,0.0,20.2
2024-10-12 13:00:00,20.2,32.94,30.29,0.0,23.7
2024-10-12 14:00:00,23.7,32.66,31.36,0.0,23.6
2024-10-12 15:00:00,23.6,32.52,29.49,0.0,22.9
2024-10-12 16:00:00,22.9,30.56,41.24,0.0,22.6
2024-10-12 17:00:00,22.6,28.59,45.37,0.0,22.8
2024-10-12 18:00:00,22.8,27.51,42.31,0.0,25.0
2024-10-12 19:00:00,25.0,26.56,43.82,0.0,23.9
2024-10-12 20:00:00,23.9,25.2,47.95,0.0,28.2
2024-10-12 21:00:00,28.2,23.75,53.1,0.0,26.8
2024-10-12 22:00:00,26.8,22.34,58.41,0.0,39.8
2024-10-12 23:00:00,39.8,21.23,62.44,0.0,40.0
2024-10-13 00:00:00,40.0,20.47,65.02,0.0,39.8
2024-10-13 01:00:00,39.8,19.99,66.49,0.0,38.7
2024-10-13 02:00:00,38.7,19.54,68.43,0.0,42.1
2024-10-13 03:00:00,42.1,18.99,71.89,0.0,34.2
2024-10-13 04:00:00,34.2,18.38,76.56,0.0,29.0
2024-10-13 05:00:00,29.0,17.83,81.67,0.0,24.3
2024-10-13 06:00:00,24.3,18.16,86.11,0.0,20.7
2024-10-13 07:00:00,20.7,21.2,78.22,0.0,19.5
2024-10-13 08:00:00,19.5,23.37,73.24,0.0,19.9
2024-10-13 09:00:00,19.9,26.75,59.84,0.0,18.8
2024-10-13 10:00:00,18.8,30.16,41.91,0.0,17.2
2024-10-13 11:00:00,17.2,31.95,35.13,0.0,17.9
2024-10-13 12:00:00,17.9,32.69,32.88,0.0,19.6
2024-10-13 13:00:00,19.6,32.81,32.25,0.0,21.1
2024-10-13 14:00:00,21.1,32.6,32.97,0.0,20.7
2024-10-13 15:00:00,20.7,32.39,33.28,0.0,20.1
2024-10-13 16:00:00,20.1,31.24,36.99,0.0,23.9
2024-10-13 17:00:00,23.9,28.96,47.11,0.0,27.0
2024-10-13 18:00:00,27.0,26.87,51.79,0.0,31.3
2024-10-13 19:00:00,31.3,24.99,60.03,0.0,33.8
2024-10-13 20:00:00,33.8,23.43,67.2,0.0,30.0
2024-10-13 21:00:00,30.0,22.33,73.46,0.0,33.1
2024-10-13 22:00:00,33.1,21.62,79.74,0.0,33.5
2024-10-13 23:00:00,33.5,21.22,85.24,0.0,34.9
2024-10-14 00:00:00,34.9,20.99,89.27,0.0,48.3
2024-10-14 01:00:00,48.3,21.3,90.7,0.0,55.9
2024-10-14 02:00:00,55.9,21.43,91.55,0.0,40.1
2024-10-14 03:00:00,40.1,21.22,93.11,0.0,34.8
2024-10-14 04:00:00,34.8,20.97,94.57,0.0,32.2
2024-10-14 05:00:00,32.2,20.56,96.13,0.0,27.3
2024-10-14 06:00:00,27.3,20.88,95.43,0.0,20.3
2024-10-14 07:00:00,20.3,23.02,86.63,0.0,18.2
2024-10-14 08:00:00,18.2,25.29,78.63,0.0,17.5
2024-10-14 09:00:00,17.5,28.86,57.99,0.0,17.1
2024-10-14 10:00:00,17.1,30.64,47.8,0.0,17.0
2024-10-14 12:00:00,17.0,32.26,37.49,0.0,19.6
2024-10-14 13:00:00,19.6,32.43,34.63,0.0,26.1
2024-10-14 14:00:00,26.1,32.16,33.74,0.0,21.4
2024-10-14 15:00:00,21.4,31.66,34.72,0.0,20.9
2024-10-14 16:00:00,20.9,29.59,46.03,0.0,20.7
2024-10-14 17:00:00,20.7,26.57,60.52,0.0,27.9
2024-10-14 18:00:00,27.9,26.01,54.96,0.0,37.6
2024-10-14 19:00:00,37.6,25.99,51.62,0.0,36.8
2024-10-14 20:00:00,36.8,26.02,48.49,0.0,37.5
2024-10-14 21:00:00,37.5,26.17,44.71,0.0,34.7
2024-10-14 22:00:00,34.7,25.63,45.01,0.0,32.7
2024-10-14 23:00:00,32.7,24.36,50.9,0.0,36.2
2024-10-15 00:00:00,36.2,23.36,55.68,0.02,40.5
2024-10-15 01:00:00,40.5,22.41,60.23,0.02,50.7
2024-10-15 02:00:00,50.7,21.73,63.18,0.02,54.0
2024-10-15 03:00:00,54.0,21.2,64.88,0.0,35.5
2024-10-15 04:00:00,35.5,20.7,66.47,0.0,23.0
2024-10-15 05:00:00,23.0,20.19,68.03,0.0,22.2
2024-10-15 06:00:00,22.2,20.08,71.73,0.0,19.5
2024-10-15 07:00:00,19.5,22.4,65.54,0.0,16.9
2024-10-15 10:00:00,16.9,30.58,37.62,0.0,18.2
2024-10-15 11:00:00,18.2,31.77,34.37,0.0,19.0
2024-10-15 12:00:00,19.0,32.36,32.21,0.0,33.3
2024-10-15 13:00:00,33.3,32.62,30.93,0.0,31.2
2024-10-15 14:00:00,31.2,32.3,31.6,0.0,50.6
2024-10-15 15:00:00,50.6,31.85,32.14,0.0,42.7
2024-10-15 16:00:00,42.7,29.51,46.88,0.0,43.7
2024-10-15 18:00:00,43.7,27.04,45.52,0.0,52.1
2024-10-15 19:00:00,52.1,27.4,40.41,0.0,59.8
2024-10-15 20:00:00,59.8,27.08,39.18,0.0,61.8
2024-10-15 21:00:00,61.8,26.26,40.39,0.0,57.2
2024-10-15 22:00:00,57.2,25.0,45.04,0.0,55.4
2024-10-15 23:00:00,55.4,24.22,47.07,0.0,50.5
2024-10-16 00:00:00,50.5,23.24,50.13,0.0,52.3
2024-10-16 01:00:00,52.3,22.12,54.03,0.0,45.3
2024-10-16 02:00:00,45.3,20.83,59.21,0.0,39.0
2024-10-16 03:00:00,39.0,19.51,65.01,0.0,28.0
2024-10-16 04:00:00,28.0,18.52,68.97,0.0,21.7
2024-10-16 05:00:00,21.7,17.83,71.08,0.0,19.5
2024-10-16 06:00:00,19.5,17.97,72.63,0.0,19.7
2024-10-16 07:00:00,19.7,21.36,62.39,0.0,18.3
2024-10-16 08:00:00,18.3,23.58,52.08,0.0,20.4
2024-10-16 09:00:00,20.4,26.65,45.98,0.0,17.7
2024-10-16 10:00:00,17.7,30.55,33.05,0.0,19.3
2024-10-16 11:00:00,19.3,32.78,27.62,0.0,35.1
2024-10-16 12:00:00,35.1,33.48,27.23,0.0,30.5
2024-10-16 13:00:00,30.5,33.75,27.6,0.0,23.7
2024-10-16 14:00:00,23.7,33.54,29.68,0.0,25.9
2024-10-16 15:00:00,25.9,33.44,28.47,0.0,28.5
2024-10-16 16:00:00,28.5,31.69,42.27,0.0,25.2
2024-10-16 17:00:00,25.2,30.53,42.0,0.0,26.4
2024-10-16 18:00:00,26.4,29.66,41.15,0.0,31.5
2024-10-16 19:00:00,31.5,28.56,44.27,0.0,33.0
2024-10-16 20:00:00,33.0,26.75,51.99,0.0,38.7
2024-10-16 21:00:00,38.7,25.1,59.29,0.0,43.8
2024-10-16 22:00:00,43.8,24.02,63.1,0.0,46.3
2024-10-16 23:00:00,46.3,23.27,64.81,0.0,49.8
2024-10-17 00:00:00,49.8,22.61,65.24,0.0,78.0
2024-10-17 01:00:00,78.0,22.27,65.24,0.0,50.3
2024-10-17 02:00:00,50.3,22.16,64.38,0.0,51.2
2024-10-17 03:00:00,51.2,21.95,63.42,0.0,38.1
2024-10-17 04:00:00,38.1,21.51,63.34,0.0,25.4
2024-10-17 05:00:00,25.4,21.0,64.82,0.0,22.6
2024-10-17 06:00:00,22.6,20.97,67.8,0.0,20.9
2024-10-17 07:00:00,20.9,23.35,64.83,0.0,21.0
2024-10-17 08:00:00,21.0,25.05,57.36,0.0,21.1
2024-10-17 09:00:00,21.1,27.63,51.71,0.0,20.3
2024-10-17 10:00:00,20.3,31.46,36.73,0.0,20.1
2024-10-17 11:00:00,20.1,33.78,28.71,0.0,21.1
2024-10-17 12:00:00,21.1,34.33,27.39,0.0,20.5
2024-10-17 13:00:00,20.5,34.43,27.47,0.0,21.6
2024-10-17 14:00:00,21.6,34.54,27.88,0.0,22.7
2024-10-17 15:00:00,22.7,34.17,26.57,0.0,25.5
2024-10-17 16:00:00,25.5,31.95,42.91,0.0,28.5
2024-10-17 17:00:00,28.5,28.8,50.78,0.0,27.3
2024-10-17 18:00:00,27.3,26.44,55.79,0.0,29.2
2024-10-17 19:00:00,29.2,24.75,61.82,0.0,32.2
2024-10-17 20:00:00,32.2,23.63,65.33,0.0,42.2
